oblast,title,amount,bill,smd
Рівненська область,"Придбання та встановлення дитячо-спортивного майданчика по вул. Шевченка, 2 в с. Вельбівне Острозького району Рівненської області",120000,423,153
Рівненська область,"Придбання та встановлення дитячо-спортивного майданчика по вул. Заводська, 4Б в с. Оженин Острозького району Рівненської області",120000,423,153
Рівненська область,Придбання та облаштування дитячого ігрового майданчика по вул. Млинівська в м. Дубно Рівненської області,120000,867,154
Рівненська область,Придбання та облаштування дитячого ігрового майданчика по вул. Зої Гайдай в м. Дубно Рівненської області,120000,867,154
Рівненська область,Придбання та облаштування дитячого ігрового майданчика по вул. Кондратюка в м. Дубно Рівненської області,120000,867,154
Рівненська область,"Придбання та облаштування дитячого ігрового майданчика для Дубенського навчально-виховного комплексу ""Школа-гімназія"" Дубенської міської ради Рівненської області в м. Дубно по вул. Пекарська, 16-А",120000,867,154
Рівненська область,"Придбання комп'ютерів (облаштування комп'ютерного класу) для Городецького навчально-виховного комплексу ""Загальноосвітня школа I - III ступенів-дошкільний навчальний заклад"" Володимирецької районної ради Рівненської області в с. Городець Володимирецького району Рівненської області",120000,867,155
Рівненська область,"Придбання твердопаливного котла для Берестівського навчально-виховного комплексу ""Загальноосвітня школа I - III ступенів-дошкільний навчальний заклад"" (дошкільний підрозділ) с. Берестя Дубровицького району Рівненської області",120000,867,155
Рівненська область,"Придбання та встановлення дитячо-спортивного майданчика по вул. Шкільна, 15 в смт Клевань Рівненського району Рівненської області",120000,867,153
Рівненська область,Придбання та встановлення спортивного майданчика в с. Олександрія Рівненського району Рівненської області,120000,867,153
Рівненська область,"Придбання та встановлення дитячо-спортивного майданчика по вул. Молодіжна, 26 в смт Квасилів Рівненського району Рівненської області",120000,867,153
Рівненська область,Придбання та встановлення дитячо-спортивного майданчика в с. Хотин Рівненського району Рівненської області,120000,867,153
Рівненська область,Придбання та встановлення дитячо-спортивного майданчика в с. Загороща Рівненського району Рівненської області,120000,867,153
Рівненська область,Реконструкція вуличного освітлення в с. Хотин Рівненського району Рівненської області,120000,867,153
Рівненська область,Придбання та встановлення дитячо-спортивного майданчика в с. Хорів Острозького району Рівненської області,120000,867,153
Рівненська область,Придбання та встановлення дитячо-спортивного майданчика в с. Стовпин Корецького району Рівненської області,120000,867,153
Рівненська область,"Придбання та встановлення дитячо-спортивного майданчика по вул. Корецька, 68 в с. Весняне Корецького району Рівненської області",120000,867,153
Рівненська область,Придбання та встановлення дитячо-спортивного майданчика в с. Дроздів Гощанського району Рівненської області,120000,867,153
Рівненська область,"На капітальні видатки навчально-виховного комплексу ""Оженинська загальноосвітня школа I - III ступенів N 2 - дошкільний навчальний заклад (дитячий садок)"" Острозької районної ради, Рівненської області",125000,423,153
Рівненська область,"Робочий проект на будівництво вуличного освітлення вул. Лісна, провулок Поліський в смт Клесів Сарненського району Рівненської області з використанням енергозберігаючих технологій",126000,867,156
Рівненська область,"Робочий проект на будівництво вуличного освітлення вул. Вільна, в смт Клесів Сарненського району Рівненської області з використанням енергозберігаючих технологій",127000,867,156
Рівненська область,Придбання дитячого майданчика для с. Озеро Володимирецького району Рівненської області,130000,423,155
Рівненська область,Придбання дитячого майданчика для с. Великі Озера Дубровицького району Рівненської області,130000,423,155
Рівненська область,Реконструкція приміщення клубу в с. Миротин Миротинської сільської ради Здолбунівського району,131000,934,154
Рівненська область,Капітальний ремонт дороги по вул. 40-річчя Перемоги в с. Верба Дубенського району Рівненської області,133000,934,154
Рівненська область,Реконструкція вуличного освітлення в с. Стеблівка Здолбунівського району Рівненської області,136000,867,154
Рівненська область,"Капітальний ремонт Лютинського НВК ""ЗОШ I - III ст. - ДНЗ"" - дошкільний підрозділ, с. Лютинськ Дубровицького району Рівненської області",136000,867,155
Рівненська область,"На капітальні видатки Острозького навчально-виховного комплексу ""Школа I - III ступенів - гімназія"" Острозької міської ради Рівненської області",139500,934,153
Рівненська область,На капітальні видатки Острозької загальноосвітньої школи I - III ступенів N 1 Острозької міської ради Рівненської області,139500,934,153
Рівненська область,Придбання дитячого майданчика для с. Мульчиці Володимирецького району Рівненської області,140000,867,155
Рівненська область,Придбання дитячого майданчика для с. Жовкині Володимирецького району Рівненської області,140000,867,155
Рівненська область,Придбання дитячого майданчика для с. Нивецьк Дубровицького району Рівненської області,140000,867,155
Рівненська область,Будівництво зовнішніх мереж освітлення в районі буд. N 6 - 10 по вул. Генерала Безручка в м. Рівне,140924,423,152
Рівненська область,Реконструкція вуличного освітлення в с. Стадники Острозького району,141000,934,153
Рівненська область,"Капітальний ремонт даху будівлі Рідківської ЗОШ I - II ступенів Радивилівської районної ради Рівненської області на вул. Набережна, 7-А в с. Рідків Радивилівського району Рівненської області",146000,934,154
Рівненська область,Реконструкція вуличного освітлення з застосуванням енергозберігаючих технологій в с. Пляшівка Радивилівського району Рівненської області,146954,867,154
Рівненська область,Придбання дитячого майданчика для с. Любахи Володимирецького району Рівненської області,150000,423,155
Рівненська область,Придбання дитячого майданчика для с. Великий Жолудськ Володимирецького району Рівненської області,150000,423,155
Рівненська область,Реконструкція огородження вздовж вул. 1-го Грудня Зарічненської загальноосвітньої школи I - III ступенів Зарічненської районної ради Рівненської області,150000,423,155
Рівненська область,"Придбання інтерактивного стрілецького симулятора ""Шкільний тир"" для Вараської загальноосвітньої школи I - III ступенів N 2 Вараської міської ради Рівненської області",150000,423,155
Рівненська область,Придбання інтерактивного мультиобладнання для Вараської гімназії Вараської міської ради Рівненської області,150000,423,155
Рівненська область,"Придбання та встановлення дитячо-спортивного майданчика по вул. Київська, 58а в м. Корець Корецького району Рівненської області",150000,423,153
Рівненська область,"Реконструкція вуличного освітлення вулиць села Здовбиця: Гранична, частини Івана Богуна, провулки Шосова, Глинська, частина Князя Острозького, Набережна, Лісова, Січових Стрільців, Мізоцька, Садова Здолбунівського району Рівненської області",150000,867,153
Рівненська область,"Придбання комп'ютерної техніки для відділу освіти, культури, туризму, молоді та спорту Смизької селищної ради Дубенського району Рівненської області",150000,867,154
Рівненська область,Капітальний ремонт клубу с. Літвиця Дубровицького району Рівненської області,150000,867,155
Рівненська область,"На капітальні видатки Квасилівського навчально-виховного комплексу ""школа-ліцей"" Рівненської районної ради Рівненської області",150000,867,153
Рівненська область,"Придбання дитячого майданчика для Клесівської селищної ради Сарненського району, Рівненської області",150000,867,156
Рівненська область,"Придбання дитячого майданчика для Селищенської сільської ради Сарненського району, Рівненської області",150000,867,156
Рівненська область,"Придбання дитячого майданчика для Немовицької сільської ради Сарненського району, Рівненської області.",150000,867,156
Рівненська область,"Будівництво спортивного майданчика на території Комунального закладу ""Рівненський обласний госпіталь ветеранів війни"" Рівненської обласної ради в смт Клевань на вул. Деражненська, 39 Рівненського району",155000,934,153
Рівненська область,Реконструкція вуличного освітлення в с. Бродів Острозького району,157000,934,153
Рівненська область,Придбання технічних засобів реабілітації та обладнання для відділення стаціонарного догляду для постійного або тимчасового проживання в с. Верба Дубенського районного територіального центру соціального обслуговування (надання соціальних послуг),160000,867,154
Рівненська область,"Реконструкція мережі вуличного освітлення із застосуванням енергозберігаючих технологій по вул. Перемоги, с. Св'яття, Рівненського району, Рівненської області",165082,867,153
Рівненська область,"Реконструкція вуличного освітлення від КТП N 403, в с. Глибока Долина, Демидівського району, Рівненської області",165538,423,154
Рівненська область,"Реконструкція приймального відділення КЗ ""Рівненська обласна дитяча лікарня"" по вул. Київській, 60 в м. Рівне (коригування)",178000,423,152
Рівненська область,"Придбання музичної апаратури та музичних інструментів для Державної школи мистецтв Мирогощанської сільської ради Дубенського району Рівненської області в с. Мирогоща Друга по вул. Миру, 88",180000,867,153
Рівненська область,"Капітальний ремонт (заміна вікон) Селецького НВК ""ЗОШ I - III ступенів-ДНЗ"" (дошкільний підрозділ) в с. Селець Дубровицького району Рівненської області",182514,423,155
Рівненська область,"Капітальний ремонт будівель, стаціонарний корпус, блок 3 (заміна вікон) комунального закладу ""Рівненська обласна дитяча лікарня"", вул. Київська, 60 м. Рівне",185000,423,152
Рівненська область,"Реконструкція зовнішніх електричних мереж вуличного освітлення від КТП N 351 по вул. Набережна, вул. Польова в с. Бригадирівка Радивилівського району Рівненської області",190170,423,154
Рівненська область,На капітальні видатки Гощанської дитячо-юнацької спортивної школи,193800,934,153
Рівненська область,Капремонт будівлі клубу (зовнішнє опорядження та утеплення фасадів) в с. Сухівці Рівненського району,196000,934,153
Рівненська область,"Придбання предметів довгострокового користування (дитячих, спортивних майданчиків) для м. Сарни, Рівненської області",198000,423,156
Рівненська область,"Придбання предметів довгострокового користування (дитячих, спортивних майданчиків) для с. Тріскині, Ремчицької сільської ради, Сарненського району, Рівненської області",198000,423,156
Рівненська область,"Реконструкція вуличного освітлення по вул. Сонячна, Мирна, Тиха в с. Грем'яче Острозького району Рівненської області",198000,423,153
Рівненська область,"Заміна вікон на енергозберігаючі в Серницькій загальноосвітній школі I - III ступенів по вул. Шевченка, 23 с. Серники Зарічненського району Рівненської області",199388,423,155
Рівненська область,"Будівництво спортивного майданчика для гри у міні-футбол на території Опорного закладу Шпанівського навчально-виховного комплексу ""Загальноосвітній навчальний заклад I - III ступенів-дошкільний навчальний заклад"" в с. Шпанів, Рівненського району, Рівненської області",200000,423,153
Рівненська область,"Капітальний ремонт будівель, стаціонарний корпус, блок 1, блок N 2 (заміна вікон) комунального закладу ""Рівненська обласна дитяча лікарня"", вул. Київська, 60 м. Рівне",200000,423,152
Рівненська область,Реконструкція вуличного освітлення з застосуванням енергозберігаючих технологій в с. Теслугів Радивилівського району Рівненської області,200000,867,154
Рівненська область,"Капітальний ремонт (замінна покрівлі та віконних блоків спортивного залу та заміна покрівлі актового залу) в Радивилівському навчально-виховному комплексі ""Загальноосвітня школа I - III ступенів N 2-ліцей"" ім. П. Г. Стрижака Радивилівської міської ради Радивилівського району Рівненської області",200000,867,154
Рівненська область,"На капітальні видатки Комунального закладу ""Рівненський обласний науковий ліцей-інтернат II - III ступенів"" Рівненської обласної ради, м. Рівне, вул. Котляревського,1",200000,867,152
Рівненська область,Придбання та встановлення дитячо-спортивного майданчика в с. Великий Олексин Рівненського району Рівненської області,200000,867,153
Рівненська область,"Реконструкція кладовища на території Бабинської сільської ради Гощанського району, Рівненської області",200000,867,153
Рівненська область,"Капітальний ремонт Рогізненської філії I ступеня опорного закладу Демидівського ліцею Демидівської селищної ради Демидівського району Рівненської області в с. Рогізне, Берестецька, 12б (ремонт зовнішньої каналізації)",200081,423,154
Рівненська область,"Капітальний ремонт покрівлі Рівненського обласного клінічного лікувально-діагностичного центру імені Віктора Поліщука по вул. 16 Липня, 36 в м. Рівне",201500,934,153
Рівненська область,"Капремонт покрівлі та утеплення фасаду КЗ ""Мирогощанської державної школи мистецтв"" Мирогощанської об'єднаної територіальної громади Дубенського району",204000,934,153
Рівненська область,Реконструкція електричних мереж - влаштування вуличного освітлення в с. Мартинівка Рівненського району Рівненської області (вул. Лісова),204606,867,153
Рівненська область,Капітальний ремонт тротуару по вул. Зарогатка в с. Крупець Радивилівського району Рівненської області,207000,934,154
Рівненська область,"Капремонт будівлі Здолбунівської музичної школи Здолбунівської районної ради по вул. Ясна, 5 м. Здолбунів",208000,934,154
Рівненська область,Реконструкція вуличного освітлення з застосуванням енергозберігаючих технологій в селі Кураж Острозького району Рівненської області,210000,423,153
Рівненська область,Реконструкція вуличного освітлення із застосуванням енергозберігаючих технологій в с. Плоске Острозького району Рівненської області,212000,423,153
Рівненська область,"Придбання телевізійного і аудіовізуального обладнання для Млинівської ЗОШ I - III ступенів N 3 Млинівської селищної ради за адресою: смт Млинів, вул. Рівненська, 15",216458,867,154
Рівненська область,"Капремонт системи опалення дошкільного навчального закладу дитячого садка ""Калина"" на вул. Олексія Лищука, 16 в с. Бокійма Млинівського району",220000,934,154
Рівненська область,Реконструкція вуличного освітлення по вул. Кузнєцова та вул. Рівненській с Новини Млинівського району Рівненської області,225000,867,154
Рівненська область,"Капітальний ремонт даху, покрівлі комунального закладу Підлозцівського НВК ""Дошкільний заклад ЗОШ I - III ступенів"" по вул. Незалежності, 5 в с. Підлозці Млинівського району Рівненської області",233000,934,154
Рівненська область,"Капремонт Підзамчівського дошкільного навчального закладу ""Теремок"" загального розвитку Радивилівської міської ради Радивилівського району",235000,934,154
Рівненська область,"Капітальний ремонт приміщення будівлі (заміна вікон) загальноосвітньої школи I - II ступенів по вул. Шкільна, 1 в с. Стовпець Дубенського району Рівненської області",243000,934,154
Рівненська область,"Капітальний ремонт (заміна вікон і дверей) Мочулищенського НВК ""ЗОШ I - III ступенів-ДНЗ"" по вул. Шкільна, 5 в с. Мочулище Дубровицького району Рівненської області",248098,423,155
Рівненська область,"Капітальний ремонт будівлі Михайлівського дошкільного навчального закладу ""Сонечко"" загального розвитку Крупецької сільської ради Радивилівського району Рівненської області по вул. Колгоспній, 11 в с. Михайлівка Радивилівського району Рівненської області",248300,423,154
Рівненська область,"Реконструкція зовнішніх електричних мереж вуличного освітлення від КТП N 82 по вул. Зелена, вул. Лісова в с. Безодня Радивилівського району Рівненської області",249112,867,154
Рівненська область,Капітальний ремонт покрівлі Озерського ДНЗ в с. Озеро Володимирецького району Рівненської області,250000,423,155
Рівненська область,Капітальний ремонт покрівлі Озерського ДНЗ в с. Озеро Володимирецького району Рівненської області,250000,867,155
Рівненська область,"Реконструкція актової зали Дібрівської загальноосвітньої школи I - III ступенів під школу початкових класів на 150 учнівських міст по вул. Центральна, 68 в с. Дібрівськ Зарічненського району Рівненської області",250000,867,155
Рівненська область,"Капітальний ремонт приміщення амбулаторії загальної практики сімейної медицини с. Карпилівка, вул. Жежука, 2а, Рокитнівського району Рівненської області",250000,867,155
Рівненська область,"Шубківська сільська рада. Реконструкція вуличного освітлення від КТП 445 с. Дуби, Рівненського району, Рівненської області",250000,867,153
Рівненська область,Капітальний ремонт вуличного освітлення с. Злинець Гірницької сільської ради Дубенського району Рівненської області,251640,423,154
Рівненська область,"Придбання обладнання для комунального закладу ""Вараський міський центр соціальної реабілітації дітей-інвалідів"" ім. З. А. Матвієнко Вараської міської ради Рівненської області",251816,867,155
Рівненська область,"Капітальний ремонт системи опалення дитячого садочка по вул. Шевченка, 21, в с. Серники Зарічненського району Рівненської області",256000,867,155
Рівненська область,Реконструкція вуличного освітлення в с. Стадники Острозького району Рівненської області,258000,867,153
Рівненська область,Реконструкція вуличного освітлення в с. Гнатівка Млинівського району Рівненської області,260140,423,154
Рівненська область,"Капітальний ремонт водопроводу Новокорецької ЗОШ I - III ступеня по вул. Шкільна, 41, с. Новий Корець Корецького району",263800,934,153
Рівненська область,Дитячий садок на 150 місць по вул. Центральній в смт Оржів Рівненського району - будівництво (коригування проекту),267145,423,153
Рівненська область,"Будівництво спортивного майданчика на території Комунального закладу ""Рівненський обласний госпіталь ветеранів війни"" Рівненської обласної ради в смт Клевань на вул. Деражненська, 39 Рівненського району Рівненської області",271000,867,153
Рівненська область,Реконструкція вуличного освітлення в с. Кураш Дубровицького району Рівненської області по вул. Шевченка,280000,867,155
Рівненська область,Реконструкція вуличного освітлення в с. Бродів Острозького району Рівненської області,280000,867,153
Рівненська область,"Нове будівництво блочно-модульної котельні на твердому паливі Великоолексинської ЗОШ I - III ступенів в с. Великий Олексин по вул. Шевченка, 1 Рівненського району",282000,934,153
Рівненська область,Реконструкція вуличного освітлення з застосуванням енергозберігаючих технологій в с. Точевики Острозького району Рівненської області,284876,423,153
Рівненська область,"Капремонт будівель, стаціонарний корпус, блок 1, блок N 2 (заміна вікон) комунального закладу ""Рівненська обласна дитяча лікарня"", вул. Київська, 60 м. Рівне",289000,934,152
Рівненська область,"Капремонт адміністративного корпусу КЗ ""Рівненський обласний госпіталь ветеранів війни"" Рівненської обласної ради на вул. Деражненська, 39 в смт Клевань Рівненського району (заміна вікон)",297000,934,153
Рівненська область,"Реконструкція будівлі Боремельського навчально-виховного комплексу ""Загальноосвітня школа I - II ступенів-колегіум"" по вул. Набережній, 27 в с. Боремель Демидівського району Рівненської області (заміна вікон та зовнішніх дверей, влаштування пантуса) - коригування",300000,423,154
Рівненська область,Капітальний ремонт вуличного освітлення села Тараканів Дубенського району Рівненської області,300000,423,154
Рівненська область,"Капітальний ремонт будівлі Рудківської ЗОШ I - III ступенів по вул. Замкова, 9 в с. Рудка Демидівського району Рівненської області (заміна вікон та зовнішніх дверей)",300000,867,154
Рівненська область,"Капітальний ремонт вул. Польова на ділянці ПК 0 + 0,00 - ПК 3 + 30,00 в с. Великий Житин Рівненського району Рівненської області",300000,867,153
Рівненська область,"Реконструкція будівлі бібліотеки під п'ятиквартирний житловий будинок по вул. Осередок, 21 в с. Симонів Гощанського району Рівненської області",300000,867,153
Рівненська область,"Капітальний ремонт даху будівлі Митницької загальноосвітньої школи I - II ступенів Радивилівської районної ради Рівненської області на вул. Шкільна, 13а в с. Митниця Радивилівського району Рівненської області",306000,934,154
Рівненська область,"Капітальний ремонт даху будівлі клубу по вул. Чорновола, 9 в селі Грабів Рівненського району Рівненської області",310100,934,153
Рівненська область,"Реконструкція адміністративної будівлі Великоомелянської сільської ради на вул. Шевченка, 79 в с. Велика Омеляна Рівненського району",325000,934,153
Рівненська область,Будівництво централізованої мережі господарсько-питного водопостачання на території с. Вишеньки Острозького району,331000,934,153
Рівненська область,"Реконструкція вуличного освітлення по вул. Л. Українки, Нова, Б. Хмельницького в с. Бронники Рівненського району Рівненської області",331188,423,153
Рівненська область,"Нове будівництво блочно-модульної котельні на твердому паливі Олександрійської ЗОШ I - III ступенів в с. Олександрія по вул. Молодіжна, 5-Г Рівненського району",333000,934,153
Рівненська область,"Капітальний ремонт будівлі Річецького навчально-виховного комплексу ""Загальноосвітня школа I - II ступенів - дошкільний навчальний заклад"" по вул. Шевченка, 8 в с. Річки Корецького району (заміна вікон та зовнішніх дверей)",344936,423,153
Рівненська область,"Капітальний ремонт будівлі школи (заміна вікон та зовнішніх дверей) смт Млинів, вул. Рівненська, б. 15",346860,867,154
Рівненська область,"Капітальний ремонт покрівлі приміщення ДНЗ по вул. Гагаріна, 34 в с. Томашгород Рокитнівського району Рівненської області",350000,423,155
Рівненська область,"Капітальний ремонт покрівлі садочку на вул. Центральній, 25 в с. Борове Рокитнівського району Рівненської області",350000,423,155
Рівненська область,"Капітальний ремонт клубу в с. Вежиця Рокитнівського району Рівненської області (ремонт даху, зовнішнє опорядження фасадів), у тому числі виготовлення проектно-кошторисної документації",350000,423,155
Рівненська область,Придбання та облаштування дитячих ігрових майданчиків для дошкільних навчальних закладів Дубенської міської ради Рівненської області,360000,423,154
Рівненська область,"Капітальний ремонт покрівлі та утеплення фасаду КЗ ""Мирогощанської державної школи мистецтв"" Мирогощанської об'єднаної територіальної громади Дубенського району Рівненської області",363000,867,153
Рівненська область,"Капітальний ремонт клубу в с. Вежиця Рокитнівського району Рівненської області (ремонт даху, зовнішнє опорядження фасадів), у тому числі виготовлення проектно-кошторисної документації",363258,867,155
Рівненська область,Капітальний ремонт будівлі клубу (зовнішнє опорядження та утеплення фасадів) в с. Сухівці Рівненського району Рівненської області,372000,867,153
Рівненська область,"Будівництво світлофорного об'єкта на перехресті вул. Белгородська та вул. Технічна в м. Сарни, Рівненської області",386237,423,156
Рівненська область,"Капітальний ремонт системи опалення дошкільного навчального закладу дитячого садка ""Калина"" на вул. Олексія Лищука, 16 в с. Бокійма Млинівського району Рівненської області",387000,867,154
Рівненська область,"Реконструкція вуличного освітлення по вул. Поліська, Молодіжна, Заріччя, Центральна, Середня, Вишнева в с. Головниця Корецького району Рівненської області",387600,934,153
Рівненська область,"Капремонт будівель, стаціонарний корпус, блок 3 (заміна вікон) комунального закладу ""Рівненська обласна дитяча лікарня"", вул. Київська, 60 м. Рівне",395000,934,152
Рівненська область,"Капітальний ремонт спортивного майданчика ЗОШ I - III ступенів N 3, по вул. Стара, 20 в м. Дубно Рівненської області",396000,934,154
Рівненська область,"Реконструкція гаражу на вул. Шевченка, 79-А в с. Велика Омеляна Рівненського району",397000,934,153
Рівненська область,"Капітальний ремонт ФАПу по вул. Велика Слобідка 92, в с. Слобідка, Острозького району, Рівненської області",400000,423,153
Рівненська область,Реконструкція вуличного освітлення в с. Ситне Радивилівського району Рівненської області,400000,867,154
Рівненська область,Придбання обладнання для кабінету робототехніки Вараської загальноосвітньої школи I - III ступенів N 1 Вараської міської ради Рівненської області,400000,867,155
Рівненська область,"Капітальний ремонт клубу (даху, заміна вікон і дверей) на вул. Зелена, 5 в с. Заруддя Дубенського району Рівненської області",405000,867,154
Рівненська область,Добудова шести класних кімнат з спортзалом Кисорицької загальноосвітньої школи I - III ступенів в с. Кисоричі Рокитнівського р-ну (коригування),414000,934,155
Рівненська область,Капремонт будівлі дитячого садочка по вул. Незалежності 1-б в с. Шубків Рівненського району (зовнішнє опорядження фасадів),420000,934,153
Рівненська область,"Реконструкція даху будівлі Соснівської ЗОШ I - III ступенів Дубенської районної ради на вул. Молодіжна, 30 в с. Соснівка Дубенського району",428000,934,154
Рівненська область,"Реконструкція мережі вуличного освітлення з застосуванням енергозберігаючих технологій по вул. Перемоги, Тополева, Грушевського, Б. Хмельницького, Козацька, провулок Рад в с. Невірків Корецького району Рівненської області",430900,934,153
Рівненська область,"Капітальний ремонт Підзамчівського дошкільного навчального закладу ""Теремок"" загального розвитку Радивилівської міської ради Радивилівського району Рівненської області",434000,867,154
Рівненська область,Реконструкція мережі вуличного освітлення із застосуванням енергозберігаючих технологій в с. Садки Острозького району Рівненської області,447979,867,153
Рівненська область,Реконструкція вуличного освітлення в с. Пляшева Радивилівського району Рівненської області,451319,423,154
