"oblast","title","amount","bill","smd"
"Київська область","Придбання комп'ютерної, мультимедійної та оргтехніки для комунального закладу ""Володарська ЗОШ I - III ступенів № 1"" Володарської районної ради Київської області",99500,689,92
"Київська область","Придбання комп'ютерної, мультимедійної та оргтехніки для комунального закладу ""Володарська ЗОШ I - III ступенів № 2 імені В. Мельника"" Володарської районної ради Київської області",99500,689,92
"Київська область","Придбання обладнання для харчоблоків комунального закладу ""Володарська ЗОШ I - III ступенів № 1"" Володарської районної ради Київської області, вул. Коцюбинського, 44, смт Володарка",30000,689,92
"Київська область","Придбання обладнання для харчоблоків комунального закладу ""Володарська ЗОШ I - III ступенів № 2 ім. В. Мельника"" Володарської районної ради Київської області, вул. Кооперативна, 25, смт Володарка",30000,689,92
"Київська область","Придбання обладнання для харчоблоків комунального закладу ""Володарський дошкільний навчальний заклад (ясла-садок) ""Пізнайко"" Володарської районної ради Київської області, вул. Кооперативна, 15, смт Володарка",40000,689,92
"Київська область","Капітальний ремонт дороги по вул. Набережна в с. Ратуш Володарського району Київської області",400650,689,92
"Київська область","Капітальний ремонт дороги по вул. Шевченка в с. Тадіївка Володарського району Київської області",706350,689,92
"Київська область","Капітальний ремонт даху та покрівлі Володарського ДНЗ ""Пізнайко"" комбінованого типу в смт Володарка Володарського району Київської області",1356050,689,92
"Київська область","Придбання медичного обладнання для комунального закладу ""Ставищенська центральна районна лікарня"" Ставищенської районної ради Київської області, вул. Цимбала, 15/4, смт Ставище",105200,689,92
"Київська область","Капітальний ремонт лікувального корпусу (заміна вікон) ""Ставищенської центральної районної лікарні"" Ставищенської районної ради Київської області, вул. Цимбала, 15/4, смт Ставище",180000,689,92
"Київська область","Придбання цифрових мікроскопів для Розкішнянської загальноосвітньої школи I - III ступенів - медичний ліцей Ставищенської районної ради Київської області в кількості 6 штук, вул. Галянта Віталія, 7, с. Розкішна",37800,689,92
"Київська область","Придбання мультимедійного комплексу для Стрижавської ЗОШ I - III ступенів, вул. Шкільна, 1, с. Стрижавка",59000,689,92
"Київська область","Придбання мультимедійного комплексу для Гейсиської ЗОШ I - III ступенів, вул. Центральна, 58, с. Гейсиха",59000,689,92
"Київська область","Придбання мультимедійного комплексу для Журавлиської ЗОШ I - III ступенів, вул. 40-річчя Перемоги, 15, с. Журавлиха",59000,689,92
"Київська область","Придбання медичного обладнання для комунального закладу ""Ставищенський районний центр первинної медико-санітарної допомоги"" Ставищенської районної ради Київської області, вул. Цимбала, 15/4, смт Ставище",1e+05,689,92
"Київська область","Капітальний ремонт (заміна вікон) для Розумницького навчально-виховного комплексу ""загальноосвітня школа I ступеня - дитячий садок"" Ставищенської районної ради Київської області, вул. Миру, 5, с. Розумниця",87400,689,92
"Київська область","Придбання цифрового мікроскопу для Ставищенського навчально-виховного комплексу ""Загальноосвітня школа I - III ступенів - педагогічний ліцей"" Ставищенської районної ради Київської області, вул. Цимбала Сергія, 31, смт Ставище",6300,689,92
"Київська область","Придбання цифрового мікроскопу для Ставищенського навчально-виховного комплексу ""Загальноосвітня школа I - III ступенів - юридичний ліцей"" № 2 ім. О. С. Паланського Ставищенської районної ради Київської області, вул. Цимбала Сергія, 53/2, смт Ставище",6300,689,92
"Київська область","Капітальний ремонт спортивної зали Таращанської загальноосвітньої школи I - III ступенів № 2, вул. Володимира Великого, 32а, м. Тараща",222000,689,92
"Київська область","Придбання обладнання для спортивного майданчику із штучним покриттям для міні-футболу міського центру розвитку фізичної культури і спорту Таращанської міської ради та його освітлення",108000,689,92
"Київська область","Придбання трактора марки МТЗ-82.1 для КП ""Таращаблагоустрій""",270000,689,92
"Київська область","Придбання медичного обладнання та інструментів для Тетіївської районної центральної лікарні Тетіївської районної ради",650000,689,92
"Київська область","Придбання обладнання для харчоблоку Галайківського навчально-виховного об'єднання ""Загальноосвітня школа I - II ступенів-дитячий садок"", вул. Центральна, 1, с. Галайки Тетіївського району",15000,689,92
"Київська область","Придбання музичних інструментів для районного Будинку культури, вул. Соборна, 5, м. Тетіїв",15000,689,92
"Київська область","Придбання музичних інструментів та радіоапаратури для Будинку культури села Кашперівка, вул. Київська, 16, с. Кашперівка Тетіївського району",20000,689,92
"Київська область","Придбання музичних інструментів та радіоапаратури для Будинку культури села Бурківці, вул. Зацерква, 7, с. Бурківці Тетіївського району",10000,689,92
"Київська область","Придбання музичних інструментів та радіоапаратури для сільського будинку культури села Ненадиха, Тетіївський район, с. Ненадиха, вул. Шевченка, 7",10000,689,92
"Київська область","Придбання музичних інструментів та радіоапаратури для Будинку культури села Скибинці, пров. Шкільний, 18, с. Скибинці Тетіївського району",15000,689,92
"Київська область","Придбання музичних інструментів та радіоапаратури для Будинку культури села П'ятигори, вул. Київська, 9, с. П'ятигори Тетіївського району",15000,689,92
"Київська область","Капітальний ремонт спортивного залу навчально-виховного об'єднання ""Загальноосвітня школа I - III ступенів № 4 - Центр військово-патріотичного виховання та допризовної підготовки"" Обухівської міської ради, вул. Осипенка, 26, м. Обухів",1250000,689,94
"Київська область","Придбання та встановлення спортивного майданчику вул. Київська, 60, місто Обухів Київської області",120000,689,94
"Київська область","Придбання та встановлення дитячого майданчику по вул. Лукавиця, в місті Обухів Київської області",85000,689,94
"Київська область","Капітальний ремонт з утепленням будівлі Григорівської загальноосвітньої школи I - III ступенів, вул. Героїв Майдану, 31, с. Григорівка Обухівського району",1250000,689,94
"Київська область","Придбання комп'ютерної техніки, периферійної техніки для комп'ютерної техніки для Української спеціалізованої загальноосвітньої школи I - III ступенів № 2 Обухівської районної ради Київської області",2e+05,689,94
"Київська область","Придбання навчального обладнання для кабінетів хімії та фізики Української спеціалізованої загальноосвітньої школи I - III ступенів № 1 з поглибленим вивченням окремих предметів Обухівської районної ради Київської області",180000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Шевченка в селі Трипілля Обухівського району Київської області",2e+05,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Будівельників, 2, м. Українка Київської області",215000,689,94
"Київська область","Капітальний ремонт спортивного майданчика Васильківської загальноосвітньої школи I - III ступенів № 7, вул. Першого травня, 25, м. Васильків",1250000,689,94
"Київська область","Капітальний ремонт дитячого майданчику ""Замок"" у Військовому містечку № 11, м. Васильків Київської області",1480000,689,94
"Київська область","Капітальний ремонт спортивного майданчику на території НВК ""Гімназія-ЗОШ I - III ступенів № 8"" у Військовому містечку № 11 міста Васильків Київської області",2e+05,689,94
"Київська область","Капітальний ремонт дитячого майданчику на території НВК ""Гімназія-ЗОШ I - III ступенів № 8"" у Військовому містечку № 11 міста Васильків Київської області",150000,689,94
"Київська область","Капітальний ремонт спортивного майданчику на території Васильківської ЗОШ № 3 I - III ступенів по вул. Шевченко, 46, міста Васильків Київської області",255000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Декабристів, 60, міста Васильків Київської області",1e+05,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Соборній, 105, міста Васильків Київської області",70000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Соборній, 50, міста Васильків Київської області",50000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Квітки-Основ'яненко, 24 б, міста Васильків Київської області",1e+05,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Тракторна, 1а, міста Васильків Київської області",120000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Володимирська, 45а, міста Васильків Київської області",120000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Михайлівська, 31а, міста Васильків Київської області",135000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Декабристів, 1, міста Васильків Київської області",80000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Набережна, 1, міста Васильків Київської області",120000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Грушевського, 20, міста Васильків Київської області",160000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Декабристів, 2, міста Васильків Київської області",50000,689,94
"Київська область","Капітальний ремонт спортивного майданчику по вул. Коцюбинського, 13, міста Васильків Київської області",50000,689,94
"Київська область","Капітальний ремонт спортивного майданчику по вул. Декабристів, 87, міста Васильків Київської області",120000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Гагаріна, 1, міста Васильків Київської області",140000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. 1-го Травня, 6, міста Васильків Київської області",80000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Сагайдачного, 34 б, міста Васильків Київської області",120000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Садова, 11, 34 б, міста Васильків Київської області",50000,689,94
"Київська область","Капітальний ремонт дитячого майданчику по вул. Комарова, 72, міста Васильків Київської області",1e+05,689,94
"Київська область","Капітальний ремонт спортивного майданчику на території Васильківського міського спортивного комплексу міста Василькова Київської області",150000,689,94
"Київська область","Капітальний ремонт багатофункціонального спортивного майданчику Гребінківської гімназії, проспект Науки, 5, смт Гребінки Васильківського району",1250000,689,94
"Київська область","Реконструкція нежитлового приміщення під дитячий навчальний заклад за адресою: Київська область, смт Коцюбинське, вул. Пономарьова, 2/2",5e+06,689,95
"Київська область","Будівництво багатофункціонального спортивно-ігрового майданчика в парку по вул. Європейській в м. Вишневому Києво-Святошинського району Київської області",5e+06,689,95
"Київська область","Будівництво середньої загальноосвітньої школи I - III ступені на 24 класи (720 учнів) в смт Чабани, вул. Юності 5, Києво-Святошинського району Київської області",2752000,689,91
"Київська область","Реконструкція стадіону в с. Шпитьки, Києво-Святошинського району Київської області",5e+06,689,91
"Київська область","Реконструкція вул. Затишної, с. Лісники Києво-Святошинського району з влаштуванням твердого покриття",5e+06,689,91
"Київська область","Реконструкція будівлі будинку культури по вул. Леніна, 243 в с. Владиславка, Миронівського району Київської області",2007550,689,93
"Київська область","Реконструкція теплової мережі у м. Богуслав Богуславського району Київської області. Ділянка від ТК № 9 по вул. Соборна до ТК № 36 по вул. Миколаївська",2661590,689,93
"Луганська область","Придбання сільськогосподарської техніки, трактора з додатковим обладнанням для Міловської селищної ради 92500, Луганська область, Міловський район, смт Мілове, вул. Центральна, 73",1640000,861,114
"Луганська область","Придбання обладнання та предметів довгострокового терміну використання для відділу освіти Міловської районної державної адміністрації. 92500, Луганська область, смт.Мілове, вул. . Миру, 40",1857696,861,114
"Луганська область","Капітальний ремонт рентгенологічного кабінету Міловського районного територіального медичного об’єднання (РТМО) за адресою: вул. Первомайська, 2б, смт Мілове Міловського району Луганської області",408362,861,114
"Луганська область","Придбання обладнання та предметів довгострокового користування для Міловського РТМО. 92500, Луганська область, Міловський район, смт Мілове, вул. Миру, 44",772400,861,114
"Луганська область","Придбання обладнання та предметів довгострокового користування для комунального підприємства “Міловський районний Будинок культури Луганської області. 92500, Луганська обл., Міловський р-н, смт Мілове, вул. Первомайська, буд. 16",179362,861,114
"Луганська область","Придбання обладнання та предметів довгострокового користування для комунальної установи “Міловська централізована бібліотечна система районної ради Луганської області”. 92500, Луганська обл., Міловський р-н, смт Мілове, вул. Миру, 6",66090,861,114
"Луганська область","Придбання обладнання та предметів довгострокового користування для комунальної установи “Міловський районний краєзнавчий музей Луганської області”. 92500, Луганська обл., Міловський р-н, смт Мілове, вул. Шкільна, буд. 1а",66090,861,114
"Луганська область","Придбання обладнання та предметів довгострокового користування для комунального позашкільного навчального закладу “Міловська дитяча школа мистецтв” Міловської районної ради Луганської області. 92500, Луганська обл., Міловський р-н, смт Мілове, вул. Миру, 1",10000,861,114
"Луганська область","Для Комунального закладу “Біловодська центральна районна лікарня” 92800, Луганська область, Біловодський район, смт. Біловодськ, вул. Петровського, 32",5e+06,861,114
"Луганська область","Проведення робіт із заміни вікон і дверей місцевої загальноосвітньої школи в с. Нещеретове",9e+05,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в комунальному закладі “Дошкільний навчальний заклад № 4 “Малятко” Кремінської міської ради Луганської області",180000,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в комунальному закладі “Дошкільний навчальний заклад № 5 “Берізка” Кремінської міської ради Луганської області",220000,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в навчально-виховному комплексі “Кремінська загальноосвітня школа I—III ступенів № 3-дошкільний навчальний заклад” Кремінської районної ради Луганської області",5e+05,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в будівлі комунального підприємства “Новоайдарське “СКП” Новоайдарської селищної ради по кв. Миру, 8-а, смт Новоайдар Новоайдарського району Луганської області",250000,861,113
"Луганська область","Будівництво дитячого майданчику в с. Новоохтирка Новоохтирської сільської ради Новоайдарського району Луганської області",60000,861,113
"Луганська область","Будівництво дитячого майданчику в с. Царівка Бахмутівської сільської ради Новоайдарського району Луганської області",60000,861,113
"Луганська область","Нове Будівництво. Впровадження вуличного освітлення за інноваційними технологіями по вулиці Автомобільна, с. Новоохтирка Новоохтирської сільської ради Новоайдарського району Луганської області",130000,861,113
"Луганська область","Капітальний ремонт по заміні вікон і дверей в Нижньодуванській загальноосвітній школі I—III ступенів Сватівської районної ради Луганської області",8e+05,861,113
"Луганська область","Придбання медичного обладнання для фельдшерського пункту в с. Ковалівка Сватівського району Луганської області",1e+05,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в Шпотинській загальноосвітній школі I—II ступенів Старобільської районної ради Луганської області",150000,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в клініко-діагностичному лабораторному корпусі з адміністративними приміщеннями комунальної установи “Старобільське районне територіальне медичне об’єднання” Старобільської районної ради Луганської області",150000,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в комунальному дошкільному навчальному закладі (ясла-садок) комбінованого типу № 11 “Сонячний” Старобільської районної ради Луганської області",360000,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в нежитловій будівлі - комбінат шкільного харчування Старобільської районної ради по кв. Дружби, 1а, м. Старобільськ Старобільського району Луганської області",240000,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в Воєводській загальноосвітній школі I—II ступенів Троїцької районної ради Луганської області",350000,861,113
"Луганська область","Проведення робіт із заміни вікон і дверей в Арапівській загальноосвітній школі I—II ступенів Троїцької районної ради Луганської області",550000,861,113
"Луганська область","Реконструкція покрівлі спортивного залу Білокуракинської ЗОШ I - III ст. № 2 по вулиці Шевченка, 35в, смт Білокуракине Білокуракинського району",450000,310,113
"Луганська область","Капітальний ремонт спортивного залу Білокуракинської ЗОШ I - III ст. № 2 по вулиці Шевченка, 35в, смт Білокуракине Білокуракинського району",430000,310,113
"Луганська область","Капітальний ремонт загальноосвітньої школи I - III ступенів по вул. Миру, 10, в с. Просторе Білокуракинського району",4e+05,310,113
"Луганська область","Капітальний ремонт із заміни вікон навчально-виховного комплексу ""Преображенська загальноосвітня школа I - II ступенів - дошкільний навчальний заклад"" Сватівської районної ради Луганської області по вул. Шевченка 5 с. Преображене",420000,310,113
"Луганська область","Капітальний ремонт із заміни вікон навчально-виховного комплексу ""Ковалівська загальноосвітня школа I - III ступенів - дошкільний навчальний заклад"" Сватівської районної ради Луганської області по вул. Жовтневій, 30, с. Ковалівка",4e+05,310,113
"Луганська область","Капітальний ремонт із заміни вікон навчально-виховного комплексу ""Петрівська загальноосвітня школа I - III ступенів - дошкільний навчальний заклад"" Сватівської районної ради Луганської області по вул. Шкільній, 1, с. Петрівка",4e+05,310,113
"Луганська область","Капітальний ремонт загальноосвітньої школи I - II ступенів в с. Хворостянівка Старобільського району по вул. Миру, 17",4e+05,310,113
"Луганська область","Капітальний ремонт дошкільного навчального закладу ""Золотий півник"" в с. Веселе Старобільського району по вул. Миру, 62а",6e+05,310,113
"Луганська область","Капітальний ремонт загальноосвітньої школи I - III ступенів в с. Лантратівка Троїцького району по вул. Шкільній, 2",5e+05,310,113
"Луганська область","Нове Будівництво. Впровадження вуличного освітлення за інноваційними технологіями по вул. Шкільній в с. Штормове Новоайдарського району",2e+05,310,113
"Луганська область","Нове Будівництво. Впровадження вуличного освітлення за інноваційними технологіями по вул. Центральній в с. Денежникове Новоайдарського району",2e+05,310,113
"Луганська область","Нове Будівництво. Впровадження вуличного освітлення за інноваційними технологіями по вул. Істрашкіна в с. Гречишкіно Новоайдарського району",2e+05,310,113
"Луганська область","Нове Будівництво. Впровадження вуличного освітлення за інноваційними технологіями по вул. Центральній в с. Бахмутівка Новоайдарського району",250000,310,113
"Луганська область","Будівництво дитячого майданчику в с. Штормове Новоайдарського району",50000,310,113
"Луганська область","Будівництво дитячого майданчику в с. Побєда Новоайдарського району",50000,310,113
"Луганська область","Будівництво дитячого майданчику в с. Бахмутівка Новоайдарського району",50000,310,113
"Луганська область","Капітальний ремонт Співаковський фельдшерський пункт, с. Співаківка, вул Центральна 10, Новоайдарського р-ну, Луганської обл. (капітальний ремонт)",670000,310,113
"Луганська область","Капітальний ремонт фельдшерсько-акушерського пункту в с. Мирне Білокуракинського району Луганської області",272000,463,113
"Луганська область","Капітальний ремонт фельдшерсько-акушерського пункту в с. Солідарне Білокуракинського району Луганської області",250000,463,113
"Луганська область","Будівництво міні-футбольного майданчика з навчально-тренувальних занять дитячо-юнацького футболу в місті Кремінна Кремінського району Луганської області",1500000,463,113
"Луганська область","Будівництво дитячого майданчику в с. Нововодяне Кремінського району Луганської області",60000,463,113
"Луганська область","Будівництво дитячого майданчику в с. Макіївка Кремінського району Луганської області",60000,463,113
"Луганська область","Поточний ремонт автодороги по вул. Незалежності в смт Новоайдар",2e+05,463,113
"Луганська область","Поточний ремонт автодороги по вул. В. П'ятьоркіна в смт Новоайдар",2e+05,463,113
"Луганська область","Поточний ремонт автодороги по вул. Дружби в смт Новоайдар",2e+05,463,113
"Луганська область","Поточний ремонт автодороги по вул. Прогонна в смт Новоайдар",2e+05,463,113
"Луганська область","Будівництво каналізаційної мережі від кварталу Незалежності до вулиці Конституції в місті Сватове Сватівського району Луганської області.",540000,463,113
"Луганська область","Будівництво спортивно-оздоровчого майданчика для потреб місцевого населення в місті Сватове Сватівського району Луганської області",460000,463,113
"Луганська область","Будівництво міні-футбольного майданчика з навчально-тренувальних занять дитячо-юнацького футболу на території Старобільської загальноосвітньої школи II - III ступенів № 2 Старобільської районної ради Луганської області",1500000,463,113
"Луганська область","Будівництво дитячого майданчику на кварталі Ватутіна, 10 в м. Старобільськ Старобільського району Луганської області",60000,463,113
"Луганська область","Будівництво дитячого майданчику на кварталі Ватутіна, 66 в м. Старобільськ Старобільського району Луганської області",60000,463,113
"Луганська область","Будівництво дитячого майданчику по вулиці Обручева в м. Старобільськ Старобільського району Луганської області",60000,463,113
"Луганська область","Будівництво дитячого майданчику в с. Ганнівка Курячівської сільської ради Старобільського району Луганської області",60000,463,113
"Луганська область","Будівництво дитячого майданчику в с. Проїждже Старобільського району Луганської області",60000,463,113
"Луганська область","Будівництво дитячого майданчику в с. Шпотине Старобільського району Луганської області",60000,463,113
"Луганська область","Закупівля медичного обладнання для комунальної установи ""Старобільське районне територіальне медичне об'єднання"" Старобільської районної ради Луганської області",4e+05,463,113
"Луганська область","Капітальний ремонт Розпасіївської загальноосвітньої школи I - II ступенів в селі Розпасіївка Троїцького району Луганської області",6e+05,463,113
"Луганська область","Капітальний ремонт загальноосвітньої школи I - II ступенів в селі Сиротине Троїцького району Луганської області",5e+05,463,113
"Луганська область","Проведення робіт із заміни вікон і дверей в сільському будинку культури села Тополі Троїцького району Луганської області.",2e+05,463,113
"Луганська область","Проведення робіт із заміни вікон і дверей місцевої загальноосвітньої школи в с. Нещеретове",498000,463,113
"Луганська область","Будівництво міні-футбольного майданчика з навчально-тренувальних занять дитячо-юнацького футболу в смт Білокуракине",1500000,463,113
"Луганська область","Капітальний ремонт нежилого приміщення, розташованого за адресою Луганська обл., с. Чмирівка, вул. Воздухофлотська, 52а.",5e+05,463,113
"Луганська область","Капітальний ремонт центральної частини будівлі Біловодської ЗОШ I - III ступенів шляхом посилення будівельних конструкцій будівлі школи за адресою: Луганська область, с. Біловодськ, вул. Центральна, 93"" (Опорна школа)",1499000,463,114
"Луганська область","Будівництво огорожі території Біловодської ЗОШ I - III ступенів (опорна школа)",350060,463,114
"Луганська область","Капітальний ремонт Городищенської сільської амбулаторії з застосуванням енергозберігаючих технологій. Вул. Шкільна, буд.2 с. Городище, Біловодський район, Луганська область",1957870,463,114
"Луганська область","Капітальний ремонт сільської лікарської амбулаторії в с. Бараниківка Біловодського району Луганської області",245000,463,114
"Луганська область","Модульна котельня потужністю 550 кВт з інженерними мережами в смт Біловодськ, вул. Леніна, 109",1400030,463,114
"Луганська область","Капітальний ремонт автомобільної дороги по вул. Виноградна в смт Біловодськ Луганської області",1452350,463,114
"Луганська область","Капітальний ремонт харчоблоку Міловської центральної районної лікарні за адресою: вул. Першотравнева, 1, Міловського району, смт Мілове, Луганської області",1484360,463,114
"Луганська область","Капітальний ремонт пральні Міловської центральної районної лікарні за адресою: вул. Першотравнева, 2, Міловського району, смт Мілове, Луганської області",1496420,463,114
"Луганська область","Придбання спортивного обладнання для дитячо-юнацької спортивної школи відділу освіти Білокуракинської селищної ради",5e+05,689,113
"Луганська область","Придбання навчального обладнання для загальноосвітніх шкіл Чмирівської сільської ради",250000,689,113
"Луганська область","Придбання спортивного обладнання для Кремінської загальноосвітньої школи I - III ступенів № 4 Кремінської районної ради Луганської області",5e+05,689,113
"Луганська область","Придбання навчального обладнання для Кудряшівської загальноосвітньої школи I - II ступенів Кремінської районної ради Луганської області",125000,689,113
